Stations_id,Bezugszeitraum,Jan.,Feb.,März,Apr.,Mai,Jun.,Jul.,Aug.,Sept.,Okt.,Nov.,Dez.,Jahr
4926,1981-2010,38,36,43,45,80,77,74,66,50,54,47,50,659
4928,1981-2010,36,34,41,48,86,82,74,66,51,56,46,54,674
4931,1981-2010,41,36,48,49,86,87,86,69,57,59,50,50,718
4935,1981-2010,49,49,59,55,95,82,80,71,64,68,59,63,792
4938,1981-2010,72,52,57,46,53,72,72,59,57,56,60,70,726
4941,1981-2010,64,47,52,42,50,80,81,82,91,94,76,73,831
4943,1981-2010,73,52,63,44,61,71,80,69,66,66,63,73,780
4944,1981-2010,56,41,45,37,54,68,63,58,62,50,50,60,646
4946,1981-2010,46,41,55,52,87,88,104,91,70,53,56,57,800
4948,1981-2010,64,46,56,44,51,64,65,65,56,62,57,69,699
4949,1981-2010,47,45,54,43,65,72,71,55,56,56,50,57,670
4952,1981-2010,107,87,95,71,82,84,98,81,89,79,104,117,1095
4953,1981-2010,73,51,61,40,55,64,68,69,58,63,63,73,737
4954,1981-2010,75,60,67,48,72,82,86,64,64,67,67,83,836
4955,1981-2010,57,52,62,57,71,67,75,60,67,66,60,66,761
4958,1981-2010,56,45,51,45,63,60,69,57,56,54,57,65,676
4960,1981-2010,105,81,93,73,80,88,99,84,93,87,94,104,1080
4961,1981-2010,103,83,91,70,78,89,95,79,91,86,92,103,1059
4962,1981-2010,140,111,124,80,95,102,114,109,118,111,130,141,1376
4964,1981-2010,76,56,67,48,59,85,77,65,78,71,67,81,830
4967,1981-2010,59,54,72,64,100,114,125,120,88,68,69,77,1009
4969,1981-2010,55,53,65,75,105,109,127,107,90,72,69,72,999
4975,1981-2010,84,69,90,71,87,75,90,75,86,71,86,99,983
4978,1981-2010,68,49,67,56,82,68,79,69,66,61,71,73,809
4981,1981-2010,39,39,45,41,59,64,80,78,48,39,50,49,629
4982,1981-2010,77,73,87,70,72,90,100,106,75,65,84,93,991
4983,1981-2010,39,37,51,47,65,64,80,63,54,43,52,47,640
4984,1981-2010,39,30,40,33,52,58,69,54,46,35,38,41,536
4988,1981-2010,48,41,52,45,54,58,77,68,55,39,57,59,653
4990,1981-2010,60,53,72,58,91,104,108,100,79,63,66,73,926
4995,1981-2010,80,56,68,48,64,78,73,76,76,75,75,85,852
4998,1981-2010,41,39,46,48,64,68,83,79,57,44,56,56,681
5000,1981-2010,86,81,113,81,119,148,152,159,111,82,91,98,1320
5001,1981-2010,123,109,151,109,132,180,187,185,140,107,125,140,1688
5002,1981-2010,76,62,69,53,75,93,107,97,79,66,68,86,933
5003,1981-2010,73,53,63,51,59,76,64,62,68,65,68,78,778
5005,1981-2010,71,52,63,55,60,72,65,55,69,74,64,78,777
5007,1981-2010,32,29,38,37,56,57,61,46,47,33,44,45,523
5008,1981-2010,54,43,47,38,55,74,66,61,60,49,52,61,660
5013,1981-2010,53,46,54,45,71,83,85,75,64,52,55,62,744
5014,1981-2010,69,49,60,41,52,75,82,77,70,68,66,66,775
5015,1981-2010,99,81,79,62,86,91,92,82,81,77,87,107,1024
5017,1981-2010,104,84,88,63,75,88,99,78,88,84,94,116,1061
5018,1981-2010,29,27,37,33,57,52,71,49,46,28,41,40,509
5019,1981-2010,61,43,49,39,48,63,77,64,53,51,55,55,659
5020,1981-2010,72,60,72,60,79,76,80,67,74,63,75,78,855
5023,1981-2010,56,51,59,48,76,79,93,75,61,56,59,68,780
5026,1981-2010,70,57,62,49,67,65,77,62,66,62,69,81,786
5029,1981-2010,101,78,89,61,77,77,83,64,85,99,97,120,1031
5034,1981-2010,82,62,68,51,71,74,89,69,78,68,74,86,870
5035,1981-2010,85,66,76,57,76,92,111,96,73,71,70,93,967
5036,1981-2010,87,66,65,53,75,89,94,81,75,75,73,95,927
5043,1981-2010,58,43,50,40,49,69,76,75,57,56,53,60,685
5045,1981-2010,49,45,55,51,70,84,95,85,68,51,62,60,775
5051,1981-2010,109,84,89,64,75,93,103,86,87,89,96,117,1091
5053,1981-2010,66,58,68,52,78,81,94,79,66,71,68,76,858
5054,1981-2010,107,89,98,60,89,97,114,102,81,76,89,114,1114
5055,1981-2010,57,55,80,61,95,120,129,115,85,70,68,79,1014
5057,1981-2010,81,59,68,43,59,81,92,84,80,92,82,82,903
5058,1981-2010,74,55,65,46,56,73,79,82,63,67,68,73,801
5059,1981-2010,216,183,188,134,161,146,132,135,131,176,188,248,2039
5063,1981-2010,79,76,106,108,143,169,185,183,126,94,106,98,1473
5064,1981-2010,70,55,61,46,73,77,74,71,68,68,65,71,798
5065,1981-2010,53,46,52,42,57,76,79,73,57,50,56,57,698
5066,1981-2010,79,59,64,43,55,74,79,68,79,92,72,77,840
5069,1981-2010,44,36,42,34,56,61,67,60,48,39,50,48,584
5071,1981-2010,71,50,57,45,55,73,80,71,64,61,64,72,761
5073,1981-2010,72,70,97,79,118,147,153,142,105,79,82,91,1235
5077,1981-2010,94,69,83,55,57,66,67,65,61,72,73,97,860
5082,1981-2010,52,45,52,46,60,65,75,75,49,39,52,58,667
5083,1981-2010,49,41,49,46,49,64,71,60,49,39,53,57,624
5084,1981-2010,52,47,53,40,64,66,75,57,62,49,61,65,690
5085,1981-2010,74,51,60,45,56,82,89,74,86,98,77,77,867
5086,1981-2010,67,50,67,46,64,67,72,69,68,58,68,75,769
5091,1981-2010,58,52,55,50,77,85,96,73,67,65,57,67,800
5092,1981-2010,42,33,42,33,52,59,56,55,48,33,42,48,542
5097,1981-2010,49,38,43,35,56,71,66,64,56,47,51,52,627
5100,1981-2010,68,54,62,54,65,68,73,63,63,74,64,73,779
5104,1981-2010,78,59,67,53,56,76,79,76,66,69,68,80,827
5108,1981-2010,48,37,47,39,54,55,68,74,49,37,52,53,612
5111,1981-2010,63,61,84,70,105,128,129,126,93,68,71,78,1078
5113,1981-2010,37,36,43,44,68,66,77,81,60,44,56,49,661
5122,1981-2010,52,53,64,70,98,121,126,109,88,70,68,68,987
5123,1981-2010,54,48,67,58,89,115,117,108,79,62,63,69,929
5125,1981-2010,60,57,77,70,107,126,148,126,93,75,73,77,1090
5127,1981-2010,59,55,61,60,97,96,92,78,62,75,63,77,874
5130,1981-2010,57,56,74,81,116,142,156,134,103,77,81,73,1148
5131,1981-2010,74,52,65,44,57,72,83,68,71,69,67,72,793
5132,1981-2010,72,50,65,40,52,71,82,64,68,69,66,70,769
5133,1981-2010,61,51,56,44,58,61,65,65,64,53,64,64,705
5134,1981-2010,56,42,52,42,62,69,65,75,64,60,58,62,706
5137,1981-2010,25,27,35,39,60,55,70,53,46,33,44,40,527
5138,1981-2010,50,47,57,63,100,96,108,95,82,68,63,69,896
5139,1981-2010,79,76,107,91,117,161,174,159,126,92,98,101,1381
5140,1981-2010,42,33,43,39,49,52,69,62,43,34,45,48,561
5141,1981-2010,64,49,55,51,61,69,82,56,64,66,67,73,757
5142,1981-2010,40,30,38,32,53,60,58,56,49,39,45,41,540
5145,1981-2010,56,39,47,31,44,65,75,74,79,85,66,60,720
5148,1981-2010,64,49,58,45,56,62,66,76,56,53,57,64,707
5150,1981-2010,61,58,83,83,115,155,166,152,108,78,81,77,1216
5155,1981-2010,43,41,51,52,86,85,87,80,64,56,52,59,756
5157,1981-2010,46,34,40,33,48,65,58,61,54,50,52,51,591
5160,1981-2010,53,47,61,63,104,111,126,110,81,64,68,66,954
5161,1981-2010,91,77,94,69,97,102,131,121,86,81,82,100,1131
5162,1981-2010,86,74,90,66,94,107,128,121,84,82,81,100,1113
5165,1981-2010,83,62,70,52,55,74,75,77,65,63,68,81,823
5167,1981-2010,62,56,76,64,104,124,135,119,88,71,74,79,1051
5169,1981-2010,79,74,96,93,128,156,160,151,111,86,96,102,1331
5171,1981-2010,97,109,139,105,126,185,202,201,132,103,115,131,1645
5174,1981-2010,65,55,74,78,102,107,103,92,77,77,72,75,975
5176,1981-2010,69,60,65,44,69,74,82,70,61,65,63,76,798
5177,1981-2010,72,56,60,47,60,64,66,54,61,66,58,76,739
5178,1981-2010,47,38,43,34,54,59,65,61,49,44,47,48,588
5180,1981-2010,92,65,74,54,66,73,78,66,77,71,82,95,892
5184,1981-2010,44,34,45,38,52,61,57,51,44,37,45,50,556
5185,1981-2010,61,51,62,54,69,78,84,61,64,68,64,69,784
5186,1981-2010,38,37,47,59,90,99,102,95,71,59,54,54,804
5187,1981-2010,52,57,72,72,105,123,134,123,94,70,77,73,1052
5188,1981-2010,65,50,56,40,55,81,82,73,79,82,72,75,810
5193,1981-2010,87,81,101,95,124,150,163,159,116,88,97,105,1365
5195,1981-2010,47,36,44,32,54,65,56,56,47,41,45,48,570
5196,1981-2010,84,55,71,43,57,85,85,71,85,80,82,78,875
5199,1981-2010,53,41,51,41,50,64,69,62,52,52,51,56,641
5200,1981-2010,72,51,62,42,54,72,76,67,68,69,64,71,768
5201,1981-2010,49,39,46,32,50,63,61,58,52,46,47,52,596
5202,1981-2010,56,47,52,44,61,64,67,51,54,58,53,64,669
5204,1981-2010,74,61,67,49,71,83,89,82,64,66,70,83,860
5206,1981-2010,62,55,68,53,75,77,74,60,59,75,62,73,793
5209,1981-2010,65,47,57,43,54,73,72,68,59,60,60,69,725
5212,1981-2010,153,107,119,80,81,99,103,86,113,117,117,141,1316
5213,1981-2010,76,56,66,48,62,70,73,73,74,67,75,79,819
5216,1981-2010,80,67,79,59,86,103,112,104,80,68,76,90,1005
5217,1981-2010,53,40,56,46,65,68,69,69,60,48,52,59,686
5218,1981-2010,55,45,51,41,55,64,72,54,60,54,58,65,673
5219,1981-2010,43,37,39,29,55,59,56,64,48,35,42,45,551
5222,1981-2010,69,51,60,51,70,73,68,59,69,67,62,70,767
5223,1981-2010,26,27,38,41,61,58,70,52,45,35,42,37,532
5227,1981-2010,53,55,68,73,110,130,141,125,92,70,73,72,1062
5229,1981-2010,76,67,69,58,91,85,86,75,59,76,68,88,899
5230,1981-2010,51,45,59,49,80,97,103,96,66,56,57,62,821
5231,1981-2010,63,53,62,44,71,77,89,61,61,65,63,71,781
5232,1981-2010,70,61,72,56,78,99,114,95,77,71,71,81,944
5234,1981-2010,27,26,35,39,58,53,67,56,41,34,41,37,514
5237,1981-2010,74,54,65,48,54,74,76,74,70,66,65,79,799
5239,1981-2010,82,61,71,59,66,79,76,77,78,72,70,84,875
5240,1981-2010,68,52,58,42,61,65,64,57,66,60,65,72,728
5246,1981-2010,79,63,71,60,74,71,75,65,69,90,76,94,887
5256,1981-2010,57,44,52,42,60,72,71,56,61,50,58,61,684
5263,1981-2010,45,37,45,40,68,64,68,61,58,47,50,47,629
5264,1981-2010,53,43,51,44,55,70,73,51,57,57,55,61,669
5265,1981-2010,83,64,76,61,68,82,82,65,78,66,79,92,896
5267,1981-2010,47,37,48,40,55,63,63,57,49,41,47,53,597
5271,1981-2010,71,54,65,46,63,71,79,74,71,65,72,74,804
5273,1981-2010,64,45,57,43,52,67,62,69,64,63,58,70,713
5275,1981-2010,46,48,57,47,67,68,73,59,54,62,60,63,705
5276,1981-2010,73,69,97,78,111,136,142,137,99,76,78,89,1183
5279,1981-2010,77,58,70,50,67,71,80,71,70,63,76,83,836
5280,1981-2010,87,64,68,46,57,75,79,81,72,74,77,84,863
5281,1981-2010,60,49,57,46,62,62,65,55,56,51,60,69,691
5283,1981-2010,60,44,50,41,47,65,70,60,55,51,50,64,657
5285,1981-2010,71,55,62,46,67,74,81,76,65,63,67,78,804
5287,1981-2010,52,40,51,42,50,64,62,58,46,45,49,58,615
5289,1981-2010,111,103,102,75,96,83,84,66,72,83,84,110,1069
5290,1981-2010,75,66,72,62,78,78,77,71,75,78,77,84,893
5292,1981-2010,119,93,102,75,77,87,90,79,96,100,105,130,1152
5294,1981-2010,69,59,70,47,65,65,74,59,69,69,70,84,799
5295,1981-2010,62,53,59,46,69,74,92,95,58,50,65,71,793
5297,1981-2010,58,45,48,40,64,61,57,52,60,51,58,57,650
5300,1981-2010,54,51,58,52,71,77,74,63,65,68,59,67,759
5302,1981-2010,78,72,90,68,104,89,94,81,74,87,80,91,1008
5303,1981-2010,82,61,68,46,70,75,89,75,76,71,76,84,872
5304,1981-2010,94,68,74,50,72,81,89,77,82,81,79,100,946
5307,1981-2010,49,37,46,35,49,65,71,60,46,45,47,51,601
5311,1981-2010,106,85,93,60,89,105,128,111,86,79,83,111,1136
5317,1981-2010,57,44,54,42,63,65,82,67,57,53,54,62,698
5318,1981-2010,49,50,62,76,115,121,122,106,90,71,71,73,1007
5324,1981-2010,80,61,69,45,67,91,103,82,70,69,69,87,892
5326,1981-2010,50,39,46,35,56,68,67,61,56,46,53,54,631
5331,1981-2010,61,52,61,50,77,92,103,88,70,61,63,73,852
5332,1981-2010,94,87,123,103,144,198,207,200,131,90,110,106,1592
5333,1981-2010,93,67,77,51,63,81,90,77,71,78,76,90,914
5334,1981-2010,100,86,105,91,126,175,168,162,133,99,103,108,1457
5336,1981-2010,59,50,53,43,67,79,82,75,61,65,57,67,757
5337,1981-2010,86,63,72,50,70,81,74,74,80,71,73,87,881
5342,1981-2010,62,45,53,37,50,80,88,69,86,81,76,68,795
5344,1981-2010,65,50,56,42,51,74,75,73,91,88,77,77,817
5345,1981-2010,36,31,40,34,47,62,52,51,42,36,41,47,519
5348,1981-2010,65,49,59,46,59,67,71,62,62,59,64,73,735
5351,1981-2010,70,51,61,43,63,70,67,73,69,65,70,72,772
5353,1981-2010,54,44,49,42,57,72,67,66,60,50,52,61,671
5357,1981-2010,67,50,57,41,57,66,75,69,59,57,63,70,729
5359,1981-2010,89,69,81,61,79,86,94,89,85,77,83,92,986
5360,1981-2010,97,78,95,70,86,100,99,91,94,85,93,101,1087
5361,1981-2010,66,48,58,51,64,57,65,54,59,62,57,67,708
5364,1981-2010,78,56,63,50,66,64,77,62,61,68,69,84,796
5370,1981-2010,59,54,72,69,108,126,141,122,96,69,72,74,1061
5371,1981-2010,93,79,93,70,98,91,121,92,103,94,98,104,1135
5373,1981-2010,60,48,50,45,59,60,65,53,55,59,56,64,674
5374,1981-2010,54,49,56,42,75,78,91,72,57,59,56,66,755
5376,1981-2010,78,64,72,59,75,77,94,64,84,75,80,86,908
5379,1981-2010,38,32,40,38,74,81,77,65,60,55,47,48,654
5382,1981-2010,63,47,57,43,54,65,68,67,56,56,57,68,702
5386,1981-2010,67,53,60,46,63,62,63,61,66,66,64,72,743
5389,1981-2010,122,100,113,68,89,103,136,120,93,91,88,130,1252
5392,1981-2010,71,61,69,55,67,69,86,89,58,54,72,83,833
5395,1981-2010,42,39,49,45,64,69,78,71,56,40,56,52,659
5396,1981-2010,33,31,41,41,58,58,71,62,43,38,47,44,566
5397,1981-2010,52,41,52,41,69,78,87,71,56,54,55,60,715
5398,1981-2010,49,44,51,43,67,67,75,61,57,60,54,58,686
5399,1981-2010,71,54,62,52,67,74,84,72,75,67,73,74,825
5400,1981-2010,45,37,47,39,52,57,70,61,44,39,46,54,590
5404,1981-2010,41,36,51,48,84,89,107,88,74,58,55,61,791
5405,1981-2010,48,47,53,41,74,69,75,60,56,58,56,57,693
5409,1981-2010,46,43,51,55,92,83,80,68,59,64,56,59,754
5413,1981-2010,56,55,67,74,115,139,152,138,99,71,72,68,1106
5421,1981-2010,38,38,48,48,60,61,71,62,43,39,53,48,609
5424,1981-2010,33,31,42,42,60,56,71,59,51,38,51,43,579
5426,1981-2010,46,47,48,43,66,58,60,54,51,53,52,58,636
5432,1981-2010,54,47,55,45,57,66,77,55,56,61,55,63,690
5433,1981-2010,137,101,110,70,84,79,84,78,93,122,116,147,1221
5435,1981-2010,45,48,62,58,88,77,77,69,60,64,61,66,776
5436,1981-2010,63,58,70,59,69,85,101,100,72,55,72,74,880
5438,1981-2010,40,37,46,40,56,64,81,75,50,40,47,46,623
5440,1981-2010,45,42,49,44,78,77,88,72,56,54,50,55,709
5441,1981-2010,59,53,62,56,82,90,100,83,67,68,61,72,852
5442,1981-2010,27,27,36,39,51,52,68,55,43,29,37,36,500
5444,1981-2010,49,44,55,62,101,101,108,95,81,64,61,66,887
5445,1981-2010,33,31,38,36,60,53,63,58,45,31,42,42,531
5446,1981-2010,110,85,90,62,73,94,111,86,90,86,95,117,1100
5448,1981-2010,45,36,45,40,54,55,72,70,44,38,48,53,598
5455,1981-2010,43,45,58,45,66,64,70,58,57,57,54,57,674
5458,1981-2010,36,33,43,41,56,62,67,50,49,33,43,43,555
5459,1981-2010,52,46,56,61,92,100,112,93,81,67,65,66,890
5461,1981-2010,52,43,50,45,72,75,91,74,63,65,56,65,749
5462,1981-2010,59,43,52,41,56,68,66,71,58,59,59,64,695
5464,1981-2010,63,48,63,50,67,77,72,70,72,64,63,70,778
5467,1981-2010,126,139,168,114,125,175,190,185,126,88,129,136,1700
5468,1981-2010,154,108,136,74,82,99,99,89,115,116,131,161,1364
5469,1981-2010,52,43,49,37,53,68,70,62,54,50,51,56,643
5470,1981-2010,48,44,59,55,91,100,112,99,74,59,61,63,863
5475,1981-2010,59,54,63,57,76,86,103,83,71,65,70,68,856
5476,1981-2010,39,39,46,44,62,72,80,73,54,43,53,51,657
5477,1981-2010,44,34,41,32,54,63,58,60,45,38,45,48,561
5478,1981-2010,40,36,37,32,49,61,60,60,45,35,42,45,542
5482,1981-2010,85,58,74,47,60,79,85,69,76,74,75,81,862
5483,1981-2010,137,106,121,81,88,101,107,99,117,119,128,148,1351
5485,1981-2010,56,46,54,41,58,72,84,63,56,58,52,63,705
5486,1981-2010,74,56,70,48,65,78,77,70,76,71,69,79,832
5495,1981-2010,86,67,81,61,66,70,70,65,58,64,69,89,846
5496,1981-2010,115,103,132,119,158,209,215,190,160,116,122,131,1770
5500,1981-2010,98,70,85,63,70,84,79,79,85,85,82,101,982
5501,1981-2010,47,40,53,50,84,87,101,76,69,60,58,63,787
5502,1981-2010,63,52,62,43,70,69,70,73,71,67,72,73,784
5503,1981-2010,84,68,77,60,76,73,69,68,70,90,78,95,908
5504,1981-2010,53,40,48,35,55,67,59,46,44,43,46,51,588
5508,1981-2010,117,88,102,68,73,81,90,76,94,99,104,121,1114
5509,1981-2010,34,26,36,33,52,59,52,52,41,30,37,39,492
5511,1981-2010,81,74,85,76,105,103,107,95,81,82,84,97,1070
5512,1981-2010,63,42,51,36,44,71,70,72,81,94,75,70,768
5513,1981-2010,81,57,69,45,56,71,76,77,69,75,73,83,831
5514,1981-2010,63,47,51,34,41,56,57,79,85,95,81,76,764
5518,1981-2010,74,54,66,42,53,81,80,74,73,71,74,73,815
5521,1981-2010,72,56,60,42,53,80,76,81,91,105,80,81,877
5524,1981-2010,77,57,64,42,63,60,66,57,59,66,66,79,754
5531,1981-2010,68,50,58,43,56,72,73,61,63,66,62,70,741
5532,1981-2010,78,61,72,57,72,86,85,74,74,71,71,78,879
5534,1981-2010,153,103,120,71,76,91,100,85,98,98,128,147,1268
5539,1981-2010,91,62,69,42,61,71,83,68,67,73,77,100,863
5540,1981-2010,51,45,50,43,53,62,67,50,57,60,55,60,653
5542,1981-2010,45,42,48,39,53,57,69,49,52,54,50,55,612
5544,1981-2010,116,93,96,81,82,95,103,73,90,100,97,117,1142
5548,1981-2010,89,73,82,55,84,98,103,96,80,75,80,98,1012
5551,1981-2010,54,46,59,54,82,69,70,60,64,67,61,70,756
5552,1981-2010,75,53,69,41,56,81,85,72,88,77,79,75,850
5555,1981-2010,41,33,39,32,56,53,54,58,45,36,42,47,535
5556,1981-2010,75,56,63,46,49,71,71,67,65,64,63,79,767
5561,1981-2010,48,36,43,29,53,58,56,58,46,40,42,47,555
5563,1981-2010,133,96,112,85,88,111,118,106,108,102,118,139,1316
5565,1981-2010,69,51,62,41,55,70,80,68,67,67,67,69,765
5571,1981-2010,45,35,40,34,53,62,59,54,49,35,45,46,557
5574,1981-2010,95,92,110,81,109,95,110,85,90,107,105,112,1189
5579,1981-2010,85,68,80,54,65,75,82,70,76,68,89,96,907
5589,1981-2010,72,53,62,41,60,82,93,82,83,85,78,79,869
5592,1981-2010,80,63,69,53,72,91,104,90,81,72,75,92,942
5593,1981-2010,54,45,56,43,61,60,70,57,59,44,59,66,673
5594,1981-2010,102,85,95,66,76,86,90,77,92,89,98,111,1068
5597,1981-2010,78,60,66,46,68,74,85,69,63,64,69,83,824
5598,1981-2010,32,32,40,41,56,62,74,73,47,35,46,42,579
5599,1981-2010,83,66,80,55,83,90,110,97,74,66,74,89,967
5600,1981-2010,41,40,50,40,63,66,70,53,55,54,51,52,634
5604,1981-2010,85,64,67,46,64,89,90,72,71,71,69,88,875
5607,1981-2010,34,30,37,37,55,53,56,53,41,32,39,43,511
5608,1981-2010,62,44,53,40,53,66,79,64,58,58,57,60,694
5609,1981-2010,54,52,65,62,93,92,92,76,63,67,64,76,855
5610,1981-2010,158,111,125,88,81,98,101,84,118,117,124,149,1352
5611,1981-2010,141,107,118,88,86,100,106,94,118,112,122,145,1336
5612,1981-2010,139,99,111,79,78,82,86,77,95,100,107,131,1184
5614,1981-2010,49,39,45,37,51,57,64,55,49,45,45,47,583
5616,1981-2010,94,76,83,62,73,73,80,67,77,79,83,95,941
5617,1981-2010,78,68,80,70,77,80,72,68,71,70,77,92,902
5619,1981-2010,158,115,128,79,92,101,106,104,121,124,135,156,1419
5624,1981-2010,55,43,48,40,54,65,66,71,59,48,52,54,654
5625,1981-2010,111,85,97,67,71,84,88,76,93,94,93,114,1073
5628,1981-2010,82,66,77,53,68,84,79,81,77,76,80,84,907
5629,1981-2010,47,35,46,37,49,57,58,57,49,36,49,53,571
5632,1981-2010,47,38,43,33,49,56,62,59,47,40,43,49,565
5634,1981-2010,70,61,78,62,92,114,117,113,81,74,70,77,1010
5637,1981-2010,47,37,49,45,54,69,70,65,50,46,50,55,635
5638,1981-2010,74,55,64,41,57,81,87,77,91,87,84,77,877
5639,1981-2010,67,50,58,42,52,77,76,71,94,86,79,76,827
5643,1981-2010,49,42,47,33,49,58,63,54,48,45,46,51,584
5646,1981-2010,83,60,77,55,73,77,80,68,77,64,78,87,879
5650,1981-2010,60,61,71,77,99,122,133,109,87,68,75,76,1039
5653,1981-2010,73,67,73,54,79,81,75,63,69,79,71,82,865
5654,1981-2010,71,65,74,54,79,82,78,68,62,72,71,78,855
5657,1981-2010,51,44,58,55,92,100,112,107,79,62,61,64,887
5658,1981-2010,51,43,51,39,67,74,86,80,59,56,54,62,723
5661,1981-2010,75,53,60,40,53,82,90,83,87,96,80,76,875
5664,1981-2010,111,98,108,92,127,110,124,103,95,107,111,131,1317
5666,1981-2010,68,69,86,90,120,135,142,118,103,87,91,96,1205
5673,1981-2010,54,43,54,49,73,75,70,59,71,57,59,64,727
5676,1981-2010,62,45,56,43,54,64,66,72,58,50,56,60,685
5680,1981-2010,34,32,38,40,51,54,59,45,52,47,40,42,534
5682,1981-2010,52,39,44,35,53,62,63,60,55,45,48,52,608
5683,1981-2010,51,40,52,40,52,61,59,49,45,41,50,56,596
5684,1981-2010,43,39,44,33,53,56,60,66,51,35,45,52,577
5688,1981-2010,188,146,138,104,129,121,128,98,107,152,143,198,1653
5690,1981-2010,84,61,69,53,66,76,87,62,80,70,71,88,867
5692,1981-2010,33,35,42,41,62,63,62,57,50,53,46,49,593
5693,1981-2010,71,48,60,43,56,77,81,67,67,66,63,73,771
5695,1981-2010,59,43,47,39,52,63,71,61,54,48,52,54,642
5699,1981-2010,73,61,76,58,70,77,87,81,80,66,80,79,885
5700,1981-2010,72,64,76,62,79,86,105,107,72,59,79,81,943
5705,1981-2010,43,37,47,40,59,58,65,53,50,51,45,54,601
5711,1981-2010,64,59,73,60,91,84,92,73,66,81,69,78,888
5712,1981-2010,50,39,45,33,48,58,57,52,46,45,47,51,570
5713,1981-2010,67,50,57,44,53,68,69,63,59,60,59,67,715
5715,1981-2010,52,39,50,43,53,62,62,69,54,54,49,56,641
5717,1981-2010,112,89,103,72,81,100,94,99,95,100,110,121,1175
5718,1981-2010,137,101,108,83,84,111,99,89,111,120,121,136,1299
5721,1981-2010,53,50,65,50,81,100,108,98,67,59,57,64,850
5723,1981-2010,65,64,79,81,108,125,130,116,99,76,83,93,1119
5729,1981-2010,32,27,33,30,51,56,59,56,39,29,35,37,484
5730,1981-2010,51,36,42,37,48,67,62,66,61,56,50,55,631
5731,1981-2010,99,81,82,70,91,88,91,81,71,88,79,107,1029
5732,1981-2010,66,50,56,36,42,62,65,76,91,104,89,77,813
5733,1981-2010,72,57,70,44,67,76,68,64,70,70,74,77,810
5741,1981-2010,63,47,56,43,49,68,68,64,56,55,54,65,687
5743,1981-2010,52,39,44,34,51,59,57,52,48,41,42,54,572
5745,1981-2010,43,34,42,33,50,60,51,56,45,37,42,47,539
5746,1981-2010,46,37,48,40,59,57,77,76,49,41,54,52,635
5747,1981-2010,60,50,55,49,61,67,84,55,64,59,65,71,739
5748,1981-2010,67,60,81,60,102,124,130,124,87,73,71,81,1060
5749,1981-2010,87,64,70,55,71,69,79,65,70,74,72,89,865
5750,1981-2010,35,35,42,43,59,65,80,63,50,35,51,47,605
5753,1981-2010,64,55,61,51,75,88,95,83,71,62,58,69,831
5757,1981-2010,51,37,44,37,52,61,65,63,54,45,52,51,610
5758,1981-2010,77,60,64,54,70,65,67,57,68,75,68,81,804
5765,1981-2010,37,39,49,43,62,68,72,67,51,40,52,48,627
5766,1981-2010,33,33,44,43,60,69,73,68,55,40,51,46,615
5767,1981-2010,73,53,64,42,57,77,82,73,67,67,69,71,794
5768,1981-2010,56,42,51,44,48,65,68,61,50,45,50,58,637
5776,1981-2010,44,34,43,34,58,55,55,71,50,34,45,52,574
5777,1981-2010,53,41,44,36,49,65,56,65,61,57,57,57,642
5779,1981-2010,78,64,75,61,87,89,109,129,78,67,86,82,1005
5780,1981-2010,42,39,52,43,61,66,81,54,50,56,49,53,646
5782,1981-2010,36,34,43,43,51,60,73,61,45,34,47,46,572
5783,1981-2010,46,39,50,41,55,64,77,78,53,41,48,54,646
5784,1981-2010,38,30,44,36,57,55,65,54,52,36,48,48,562
5785,1981-2010,67,56,64,52,86,82,89,70,70,68,66,73,843
5790,1981-2010,44,33,40,33,48,68,57,61,50,47,47,47,574
5792,1981-2010,173,160,229,177,159,185,190,179,147,116,178,192,2085
5793,1981-2010,51,50,58,58,95,100,114,96,78,65,67,71,902
5795,1981-2010,66,46,51,41,67,62,58,56,60,52,57,64,678
5803,1981-2010,141,115,124,70,95,110,124,123,101,101,113,157,1373
5804,1981-2010,64,47,63,47,64,78,80,66,65,58,67,68,767
5805,1981-2010,76,55,67,41,57,86,85,72,80,71,73,75,837
5806,1981-2010,85,59,70,50,61,94,84,73,80,75,73,85,891
5807,1981-2010,73,66,78,66,77,98,107,97,74,57,81,81,955
5814,1981-2010,47,43,50,43,60,58,64,47,53,37,51,57,609
5825,1981-2010,38,32,38,29,50,60,52,55,47,35,39,41,515
5826,1981-2010,81,54,69,45,59,71,82,62,73,70,71,75,811
5831,1981-2010,79,58,69,47,57,76,74,71,68,72,72,82,825
5833,1981-2010,53,39,46,36,50,62,67,57,49,44,46,50,599
5840,1981-2010,150,125,139,101,117,115,113,102,101,129,121,155,1468
5854,1981-2010,44,32,41,33,53,60,57,58,44,36,45,44,546
5865,1981-2010,40,36,41,38,53,51,66,59,39,33,40,50,545
5870,1981-2010,73,52,67,52,70,70,76,61,68,66,64,77,794
5875,1981-2010,98,74,82,63,71,87,100,63,88,83,85,104,998
5897,1981-2010,82,67,67,52,64,79,90,70,68,72,70,88,868
5899,1981-2010,37,31,38,33,53,57,61,59,47,34,41,40,532
5906,1981-2010,41,43,51,49,73,67,76,58,54,56,54,54,675
5912,1981-2010,49,38,52,50,67,75,71,59,71,60,59,59,711
5927,1981-2010,126,114,130,111,140,118,129,123,114,133,127,151,1516
5941,1981-2010,107,117,157,115,132,194,220,200,138,102,124,140,1746
